link,box_office,budget,in_english,runtime,critics_score,is_genre_action,is_genre_adventure,is_genre_animation,is_genre_biography,is_genre_comedy,is_genre_crime,is_genre_documentary,is_genre_drama,is_genre_family,is_genre_fantasy,is_genre_film-noir,is_genre_game-show,is_genre_history,is_genre_horror,is_genre_music,is_genre_musical,is_genre_mystery,is_genre_news,is_genre_reality-tv,is_genre_romance,is_genre_sci-fi,is_genre_sport,is_genre_talk-show,is_genre_thriller,is_genre_war,is_genre_western
/title/tt1473832/,"$211,952,420","$35,000,000",1,123 min,59,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
/title/tt1285009/,"$31,039,126","$5,000,000",1,85 min,48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt4669788/,"$38,673,750","$20,000,000",1,120 min,59,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt2261287/,"$106,127,278","$30,000,000",1,89 min,48,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
/title/tt4481414/,"$43,069,254","$7,000,000",1,101 min,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt1390411/,"$93,920,758","$100,000,000",1,122 min,47,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt1478839/,"$33,766,787","$20,000,000",1,109 min,43,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
/title/tt2199571/,"$71,561,644","$50,000,000",1,114 min,59,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
/title/tt1560220/,"$102,825,907","$42,000,000",1,99 min,56,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt3623726/,"$41,325,328","$18,000,000",1,101 min,54,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
/title/tt2592614/,"$312,242,626","$40,000,000",1,107 min,49,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
/title/tt5719700/,"$37,270,721","$12,000,000",1,97 min,41,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
/title/tt2025690/,"$52,099,090","$80,000,000",1,117 min,58,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
/title/tt8155288/,"$64,503,067","$9,000,000",1,100 min,57,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
/title/tt8663516/,"$44,902,237","$10,000,000",1,90 min,48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt1178665/,"$37,461,274","$8,000,000",1,104 min,51,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt5442430/,"$100,541,806","$58,000,000",1,104 min,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
/title/tt1620981/,"$156,747,127","$40,000,000",1,86 min,46,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt2226597/,"$62,832,209","$35,000,000",1,112 min,48,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
/title/tt7961060/,"$114,102,821","$8,500,000",0,100 min,59,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
/title/tt1458169/,"$34,814,102","$21,000,000",1,95 min,44,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
/title/tt6306064/,"$59,945,012","$35,000,000",1,96 min,56,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
/title/tt1823672/,"$102,069,268","$49,000,000",1,120 min,41,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
/title/tt3622592/,"$85,512,300","$12,000,000",1,109 min,56,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
/title/tt4795124/,"$61,881,372","$10,000,000",1,115 min,54,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt5719748/,"$76,419,755","$60,000,000",1,119 min,57,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
/title/tt2555736/,"$85,978,266","$10,000,000",1,122 min,51,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt2404425/,"$61,619,773","$11,000,000",1,109 min,51,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt3095734/,"$64,493,915","$125,000,000",1,104 min,41,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
/title/tt6663582/,"$75,320,680","$40,000,000",1,117 min,52,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt5001718/,"$61,621,140","$10,000,000",1,96 min,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
/title/tt1666801/,"$43,528,634","$8,500,000",1,101 min,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
/title/tt3062096/,"$220,021,259","$75,000,000",1,121 min,42,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
/title/tt1615160/,"$145,374,099","$35,000,000",1,113 min,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
/title/tt3322364/,"$48,623,572","$35,000,000",1,123 min,55,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
/title/tt3882082/,"$74,136,180","$10,000,000",1,97 min,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
/title/tt1961175/,"$67,234,188","$33,000,000",1,112 min,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
/title/tt6802308/,"$57,076,286","$30,000,000",1,94 min,45,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
/title/tt1590193/,"$119,942,387","$30,000,000",1,105 min,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
/title/tt3231054/,"$46,069,568","$20,000,000",1,107 min,51,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
/title/tt4777008/,"$434,181,232","$185,000,000",1,119 min,43,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt6095472/,"$145,678,023","$65,000,000",1,97 min,60,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt3531824/,"$85,251,425","$19,000,000",1,96 min,58,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
/title/tt8364368/,"$90,510,445","$13,500,000",1,87 min,60,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
/title/tt1972591/,"$148,675,066","$175,000,000",1,126 min,41,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt2126357/,"$72,282,227","$16,000,000",1,103 min,46,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
/title/tt3640424/,"$119,520,023","$85,000,000",1,124 min,60,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
/title/tt1219827/,"$169,801,921","$110,000,000",1,107 min,52,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
/title/tt8085790/,"$48,800,575","$20,000,000",1,109 min,49,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
/title/tt7083526/,"$50,444,358","$14,000,000",1,116 min,46,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt4587656/,"$62,812,974","$20,000,000",1,86 min,42,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt2241351/,"$93,282,604","$27,000,000",1,98 min,55,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
/title/tt4649416/,"$42,580,920","$17,000,000",1,111 min,55,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt7616798/,"$76,087,556","$18,000,000",1,96 min,50,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt7334528/,"$46,664,414","$19,000,000",1,103 min,57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
/title/tt1655441/,"$65,663,276","$25,000,000",1,112 min,51,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
/title/tt3850590/,"$61,548,707","$15,000,000",1,98 min,49,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt3369806/,"$43,967,255","$20,000,000",1,111 min,47,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
/title/tt2005151/,"$86,234,523","$40,000,000",1,114 min,57,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
/title/tt3530002/,"$52,395,996","$25,000,000",1,101 min,58,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt2932536/,"$62,187,529","$5,300,000",1,89 min,52,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
/title/tt2097298/,"$45,710,059","$17,000,000",1,129 min,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
/title/tt1293847/,"$346,118,277","$85,000,000",1,107 min,42,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
/title/tt1259528/,"$80,509,622","$30,000,000",1,148 min,49,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
/title/tt2568862/,"$84,918,541","$25,000,000",1,96 min,50,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt2398241/,"$197,183,546","$60,000,000",1,90 min,40,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt6428676/,"$119,559,110","$100,000,000",1,85 min,45,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt7958736/,"$60,582,764","$5,000,000",1,99 min,53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
/title/tt1638355/,"$107,045,109","$75,000,000",1,116 min,56,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt1413492/,"$67,450,815","$35,000,000",1,130 min,54,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
/title/tt2034800/,"$334,933,831","$150,000,000",1,103 min,42,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
/title/tt6472976/,"$91,528,689","$7,000,000",1,116 min,53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
/title/tt2334871/,"$60,845,711","$42,000,000",1,90 min,45,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt2823054/,"$77,068,246","$33,000,000",1,98 min,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
/title/tt7137846/,"$51,411,620","$6,000,000",1,88 min,42,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
/title/tt5664636/,"$93,320,380","$35,000,000",1,90 min,53,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt1292566/,"$112,343,513","$38,000,000",1,110 min,51,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
/title/tt2873282/,"$151,572,634","$69,000,000",1,140 min,53,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
/title/tt1617661/,"$183,887,723","$176,000,000",1,127 min,40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
/title/tt1029360/,"$95,437,994","$35,000,000",1,93 min,47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
/title/tt2452244/,"$48,791,187","$31,000,000",1,89 min,60,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
/title/tt6791096/,"$94,539,426","$32,000,000",1,110 min,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
/title/tt1563742/,"$91,244,913","$12,000,000",1,112 min,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
/title/tt3829266/,"$160,542,134","$88,000,000",1,107 min,48,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
/title/tt3195644/,"$112,983,889","$10,000,000",1,97 min,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
/title/tt1798684/,"$91,970,827","$30,000,000",1,124 min,57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
/title/tt4172430/,"$69,411,370","$50,000,000",1,144 min,48,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
/title/tt5619332/,"$65,859,911","$30,000,000",1,105 min,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt2381941/,"$158,762,963","$50,100,000",1,105 min,56,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
/title/tt2854926/,"$78,130,625","$28,000,000",1,100 min,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt7634968/,"$72,216,294","$20,000,000",1,117 min,49,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
/title/tt0837563/,"$112,399,944","$21,000,000",1,101 min,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
/title/tt4913966/,"$122,133,739","$9,000,000",1,93 min,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
/title/tt1711525/,"$114,501,299","$45,000,000",1,105 min,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt4052882/,"$119,100,758","$17,000,000",1,86 min,59,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
/title/tt4438848/,"$108,007,109","$35,000,000",1,92 min,58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt5308322/,"$125,479,266","$4,800,000",1,96 min,58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
/title/tt2674426/,"$208,314,186","$20,000,000",1,106 min,51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
/title/tt2446980/,"$101,134,059","$60,000,000",1,124 min,56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt5886046/,"$155,712,077","$9,000,000",1,99 min,48,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
/title/tt4500922/,"$288,175,335","$62,000,000",1,143 min,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
/title/tt1365519/,"$274,650,803","$94,000,000",1,119 min,48,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
/title/tt3393786/,"$162,146,076","$60,000,000",1,118 min,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
/title/tt3014284/,"$123,081,555","$70,000,000",1,101 min,55,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt2557478/,"$290,930,148","$150,000,000",1,111 min,44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
/title/tt4257926/,"$73,883,359","$13,000,000",1,109 min,44,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt2702724/,"$78,844,582","$29,000,000",1,99 min,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt1753383/,"$205,736,628","$22,000,000",1,100 min,43,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt3110958/,"$334,897,606","$90,000,000",1,129 min,46,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
/title/tt3567288/,"$98,450,062","$5,000,000",1,94 min,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
/title/tt6565702/,"$252,442,974","$200,000,000",1,113 min,43,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
/title/tt2268016/,"$117,813,057","$14,800,000",1,115 min,60,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
/title/tt6189022/,"$133,365,452","$40,000,000",1,121 min,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
/title/tt4786282/,"$148,868,835","$4,900,000",1,81 min,58,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
/title/tt7401588/,"$120,556,201","$48,000,000",1,118 min,57,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt5726086/,"$167,885,588","$10,000,000",1,103 min,49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
/title/tt5758778/,"$304,868,961","$125,000,000",1,102 min,51,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
/title/tt2119543/,"$131,457,147","$42,000,000",1,105 min,57,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
/title/tt6857166/,"$104,438,188","$10,000,000",1,104 min,53,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
/title/tt7343762/,"$110,883,070","$20,000,000",1,90 min,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt6133466/,"$137,056,262","$13,000,000",1,98 min,54,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
/title/tt6359956/,"$130,560,428","$28,000,000",1,104 min,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt4624424/,"$183,388,953","$70,000,000",1,87 min,56,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt8079248/,"$151,286,650","$26,000,000",1,116 min,56,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
/title/tt8350360/,"$228,552,591","$27,000,000",1,106 min,53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
/title/tt3631112/,"$173,185,859","$45,000,000",1,112 min,48,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
/title/tt1959563/,"$176,586,701","$30,000,000",1,118 min,47,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
/title/tt2361509/,"$194,564,672","$35,000,000",1,121 min,51,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt6781982/,"$103,105,878","$29,000,000",1,111 min,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt4094724/,"$118,587,880","$10,000,000",1,108 min,55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
/title/tt1051904/,"$158,260,952","$58,000,000",1,103 min,60,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt2637276/,"$215,863,606","$68,000,000",1,115 min,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt4046784/,"$312,296,056","$61,000,000",1,131 min,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
/title/tt3949660/,"$245,623,848","$135,000,000",1,112 min,40,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
/title/tt6182908/,"$214,040,103","$80,000,000",1,96 min,60,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
/title/tt3411444/,"$296,069,199","$111,000,000",1,108 min,58,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt0437086/,"$404,852,543","$170,000,000",1,122 min,53,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
/title/tt2140479/,"$155,160,045","$44,000,000",1,128 min,51,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
/title/tt1850457/,"$105,011,053","$30,000,000",1,118 min,58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt1935859/,"$296,482,446","$110,000,000",1,127 min,57,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
/title/tt2404435/,"$162,360,636","$90,000,000",1,132 min,54,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/title/tt1964418/,"$209,035,668","$190,000,000",1,130 min,60,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
/title/tt4575576/,"$197,744,377","$75,000,000",1,104 min,60,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt1355644/,"$303,144,152","$110,000,000",1,116 min,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
/title/tt4649466/,"$410,902,662","$104,000,000",1,141 min,44,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt1620680/,"$132,675,864","$100,000,000",1,109 min,53,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
/title/tt2231461/,"$428,028,233","$120,000,000",1,107 min,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
/title/tt3766354/,"$190,400,157","$62,000,000",1,121 min,50,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
/title/tt3402236/,"$352,789,811","$55,000,000",1,114 min,52,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
/title/tt7959026/,"$174,504,407","$50,000,000",1,116 min,58,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
/title/tt4765284/,"$185,400,345","$45,000,000",1,93 min,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
/title/tt1985949/,"$352,333,929","$73,000,000",1,97 min,43,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt1987680/,"$122,752,517","$37,500,000",1,126 min,46,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt3741700/,"$385,900,138","$170,000,000",1,132 min,48,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
/title/tt6823368/,"$246,985,576","$20,000,000",1,129 min,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
/title/tt4651520/,"$183,936,074","$20,000,000",1,100 min,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt3861390/,"$353,284,621","$170,000,000",1,112 min,51,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt5117670/,"$351,266,433","$50,000,000",1,95 min,51,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt5814060/,"$365,550,119","$22,000,000",1,96 min,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
/title/tt6911608/,"$395,044,706","$75,000,000",1,114 min,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
/title/tt0918940/,"$356,700,357","$180,000,000",1,110 min,44,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
